time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.660000000000003,-1.8312875811127995,-7.2805512422978795,21.809524062849786,5.77195011359928,6.2807545218740675,0.0,-1.1888484904753192,-7.657701020983169,4.295180459219263,-0.1799828716171516,-0.00257914687260444,0.0,382.3632359796562,382.80745046812876,381.9424515648032,381.181579249756
3.720000000000003,-1.902632469781954,-7.74975969171159,22.06510789936948,5.761670433505861,6.28044570355801,0.0,-1.189297697275085,-7.983295254889519,4.222715893485411,-0.15804863880264733,-0.010853422494407036,0.0,464.6912290504727,464.0420665653539,462.93833677053766,464.6342781220059
3.780000000000003,-1.9740070564241048,-8.237047007800872,22.313261526095673,5.75201788644376,6.279524689545541,0.0,-1.1898026001345274,-8.260517566349568,4.048233884005203,-0.16722329769760647,-0.02634262461286914,0.0,432.2852214165867,430.9776741131948,430.31242991311143,429.509144890022
3.840000000000003,-2.045378128028473,-8.743559342643303,22.554850378840992,5.741958018783617,6.278044394584715,0.0,-1.1890968429619309,-8.623813041557556,4.002772866410515,-0.16856044236695966,-0.021523428924745684,0.0,478.9896666029174,479.35608207026036,479.48176224934116,479.3554921860268
3.900000000000003,-2.116686914164551,-9.271455719248646,22.792431355339946,5.732114365005355,6.276789465871573,0.0,-1.1877587259019846,-8.973391323928261,3.9148387543205088,-0.156321291127119,-0.01972659012761932,0.0,468.76478545504887,468.9044714256643,469.04629422600755,469.9719228816693
3.960000000000003,-2.1879097913997407,-9.819324413787621,23.0225442128541,5.723050701687132,6.276008346207236,0.0,-1.1862692499692233,-9.289717935918263,3.7543375302046407,-0.142211477563996,-0.0021713662972245914,0.0,445.5349475523445,446.96852591832976,447.5631030388938,448.68897505618924
4.020000000000002,-2.2590161030478324,-10.387733830318975,23.244991656781533,5.714647147566005,6.276059125472347,0.0,-1.183946203246183,-9.657834793224705,3.6587366043295537,-0.13607343012817125,0.006286102427488724,0.0,473.810399976758,474.4603601383715,473.10694764446976,473.5625255687096
4.080000000000001,-2.330004182402256,-10.977032505294835,23.459279819533176,5.706234076764606,6.276417017307647,0.0,-1.1823538383961383,-9.9862724471482,3.482888150051492,-0.1501461277300971,0.005314493164582891,0.0,449.41138268829667,449.3324936352891,449.4548717694891,448.2942262355533
4.14,-2.400901082448801,-11.58635495760594,23.662971100282224,5.6970289357828605,6.2770655858190825,0.0,-1.180917778046191,-10.325301638246566,3.305325593983135,-0.16092356585282822,0.02000182806203027,0.0,450.9995471741169,452.1845811096046,452.7521931836207,451.8620522484231
4.199999999999998,-2.471716902025201,-12.216921525725704,23.856798643530716,5.687766044832568,6.278428368987544,0.0,-1.179718411097847,-10.694297435619797,3.1537005810212175,-0.1437654795249611,0.027647796562586452,0.0,464.22813599069724,464.8279242213835,465.6180529410737,466.9373910246769
4.259999999999997,-2.5424768070887023,-12.870805643687838,24.042667921472763,5.679446553599803,6.27988990622052,0.0,-1.1790895487015498,-11.102359922012388,3.039653773840176,-0.13002695364651562,0.016801801154447366,0.0,483.1592637641091,482.3406126055768,483.7016672151327,484.71930622890994
4.319999999999996,-2.6132246240349257,-13.54914594792863,24.221039712069196,5.671465069518721,6.280699701031402,0.0,-1.1792538339799667,-11.50955182650338,2.903855242187412,-0.1398109070792631,0.005894937281828886,0.0,481.38993191988095,480.5634875383508,481.8042295493017,481.0488122295704
4.379999999999995,-2.6840067388734408,-14.249247195415276,24.38684546713703,5.663112572145641,6.280825672303685,0.0,-1.1801660272602328,-11.828337555147407,2.6218525303581544,-0.1380308247309809,-0.006844314894527795,0.0,432.55420261895824,431.4795779321467,431.20437571933905,431.3361583325508
4.439999999999993,-2.7548372775735492,-14.970221370269156,24.537591936463738,5.654933672218959,6.280246457551478,0.0,-1.1808191842633358,-12.205042499739307,2.401188245709815,-0.13309043266185192,-0.015965448561325667,0.0,458.50934384643375,457.7839723698676,459.11991839734753,459.49534620097523
4.499999999999992,-2.8257003138823915,-15.71348854381804,24.67404148940524,5.647000518291602,6.2789115330434875,0.0,-1.1812102104862292,-12.571591313071409,2.145445671699527,-0.1305331768077971,-0.03938357587277653,0.0,451.334838729956,449.4399476524434,449.64971727316043,449.84107926549075
4.559999999999991,-2.8965583168026305,-16.479891416756153,24.796048080657,5.638776576593267,6.276407850894847,0.0,-1.1805481677802452,-12.976084031913055,1.919306078774026,-0.15517018857483597,-0.04688443326721986,0.0,467.0447498073977,466.45827865401225,466.00236596684795,464.05477069506503
4.6199999999999894,-2.967375141517358,-17.267802014614745,24.900128400579625,5.629332650839391,6.273915445681524,0.0,-1.1798815584397724,-13.289159230007382,1.5488810259452577,-0.16226970806552313,-0.03256325723154079,0.0,414.0763576948478,415.3337732036582,413.42865292469355,412.7767495912052
4.679999999999988,-3.0381042898168937,-18.076340011145096,24.983720762996246,5.61955069593289,6.272195275218408,0.0,-1.177649753358392,-13.663353843249572,1.235575070080084,-0.16460152462878613,-0.021841210795148565,0.0,439.92916593352425,440.81619532286527,442.2618232227752,442.0441600442067
4.739999999999987,-3.108653298504769,-18.909140735921525,25.050091926666333,5.609652050876356,6.27176126762653,0.0,-1.173941483418631,-14.097613014390799,0.9740803752117837,-0.1657389424529413,0.012279981788064111,0.0,465.22368473748287,467.8888371900477,467.87240303222427,467.75931964808655
4.799999999999986,-3.1789979904641656,-19.76724505185181,25.09903468345957,5.599434215525399,6.272278501578953,0.0,-1.1709325615559083,-14.507042599075838,0.6548704328864101,-0.1814579513846643,5.643388456536523e-05,0.0,452.11437631809633,451.12791896644745,452.66638614523913,451.3715704126796
4.859999999999984,-3.2491679117655052,-20.65023013496026,25.12840148986725,5.58909470274704,6.272279570688276,0.0,-1.168075806422273,-14.926979903581005,0.3213421917235163,-0.15848139446648982,-5.953166273418345e-05,0.0,452.6630335208338,452.6536969307234,452.5425841370911,454.3607232508796
4.919999999999983,-3.319169968400884,-21.558576279518906,25.137112898638648,5.579575212923029,6.272248472357221,0.0,-1.1653345958351211,-15.352547988012676,-0.0336331244195526,-0.15901359431198286,-0.0014520968330436839,0.0,450.46802568970503,450.3553642334795,453.00919250396623,452.943018239834
4.979999999999982,-3.3890703697408764,-22.489092311337824,25.119702700720723,5.570525359908306,6.272001816460849,0.0,-1.1646652865121594,-15.666920482143752,-0.548109870120516,-0.13812075546832847,-0.010044052736144246,0.0,389.9949874703123,389.1912724533466,388.1197388800697,390.0514118817708
5.0399999999999805,-3.4588443614176394,-23.44371382045138,25.07663585921976,5.562122035472607,6.271453140728601,0.0,-1.16110963080694,-16.155062407289357,-0.890780709827256,-0.14423115600227776,-0.007403747251540454,0.0,468.68287730834953,468.8882558950681,468.8720653478074,468.3797537107293
